#NAME SDSSID RA DEC R_PET R_PET_ERR I_MOD I_MOD_ERR G_MOD G_MOD_ERR N_FIRST FIRST_TOTINTFLUX N_NVSS NVSS_TOTINTFLUX Z QOP ZSOURCE OIII_SN EW_OIII VISCLASS BESTCLASS HI_COMP ZSOURCE_TARGET DISAGREE_GAMA NAME RA_deg DEC_deg W1 W1err W2 W2err W3 W3err W4 W4err
J093548.11+070026.9 587734690353906460 143.95049 7.00748 21.130 0.256 19.678 0.062 22.597 0.335 1 1.43 1 2.700 0.70059 3 WiggleZ 0.65 1.12 Aa LERG 1 1 -1 J093548.11+070026.9 143.950490 7.007480 15.295 0.042 15.439 0.116 12.399 0.000 8.969 0.000
J093548.12-004202.6 587725073920426347 143.95054 -0.70074 20.922 0.152 20.227 0.047 21.884 0.098 1 3.25 1 3.500 0.66229 4 WiggleZ 26.00 45.20 Ae HERG 1 0 -1 J093548.12-004202.6 143.950540 -0.700740 15.594 0.046 14.440 0.053 10.190 0.079 7.494 0.157
J093549.72+072502.2 587734690890776848 143.95717 7.41729 17.295 0.022 16.457 0.008 18.026 0.012 1 8.26 1 6.600 0.21389 5 SDSS 41.20 18.80 NA HERG 1 -1 -1 J093549.72+072502.2 143.957170 7.417290 13.994 0.027 13.619 0.035 10.757 0.112 8.191 0.264
J093551.30+070253.7 587734690353905974 143.96375 7.04827 20.364 0.086 20.274 0.052 20.736 0.036 1 1.53 0 -99.000 0.30214 4 WiggleZ 41.20 96.60 Ae HERG 1 1 -1 J093551.30+070253.7 143.963750 7.048270 16.862 0.112 15.301 0.102 10.397 0.074 7.192 0.124
J093553.81+050353.2 587732701785030807 143.97424 5.06479 18.857 0.017 18.792 0.012 19.079 0.012 2 61.82 1 74.700 1.39943 3 SDSS .. .. AeB AeB 1 -1 -1 J093553.81+050353.2 143.974240 5.064790 15.670 0.049 14.488 0.058 10.986 0.124 8.520 0.344
J093607.61+050416.1 587732701785096582 144.03173 5.07115 21.209 0.209 20.045 0.046 22.006 0.147 2 53.38 2 44.443 0.74803 5 WiggleZ 11.70 29.30 Ae HERG 1 0 -1 J093607.61+050416.1 144.031730 5.071150 15.867 0.054 15.725 0.136 11.619 0.240 8.941 0.501
J093609.13-002639.7 588848899360030815 144.03808 -0.44438 17.348 0.007 16.950 0.005 17.741 0.006 1 0.70 0 -99.000 0.14115 5 SDSS .. .. AeB AeB 1 -1 -1 J093609.13-002639.7 144.038080 -0.444380 13.019 0.024 12.055 0.023 9.106 0.031 6.543 0.059
J093609.47+044750.8 587732701248159996 144.03948 4.79745 19.034 0.060 18.360 0.017 20.792 0.085 1 1.71 0 -99.000 0.37428 4 WiggleZ 1.52 1.81 Aa LERG 1 1 -1 J093609.47+044750.8 144.039480 4.797450 14.987 0.037 14.702 0.067 11.775 0.000 8.654 0.000
J093610.26+053817.7 587732702321967382 144.04277 5.63827 19.002 0.093 18.345 0.021 20.658 0.075 1 1.70 0 -99.000 0.38190 4 WiggleZ -0.07 -0.09 Aa LERG 1 1 -1 J093610.26+053817.7 144.042770 5.638270 15.079 0.037 14.897 0.077 11.892 0.000 8.474 0.000
J093610.99+050202.5 587732577229078708 144.04583 5.03403 18.870 0.016 18.579 0.011 18.934 0.011 1 7.74 1 8.300 1.68006 4 SDSS .. .. AeB AeB 1 -1 -1 J093610.99+050202.5 144.045830 5.034030 15.747 0.050 14.676 0.063 11.788 0.293 8.962 0.511
J093613.43+021152.1 587727944031339010 144.05596 2.19782 20.533 0.118 19.835 0.057 21.530 0.100 1 1.34 0 -99.000 0.41891 4 WiggleZ 32.10 34.50 Ae HERG 1 1 -1 J093613.43+021152.1 144.055960 2.197820 16.193 0.065 15.470 0.118 12.019 0.341 8.877 0.472
J093616.85-000347.0 588848899896967187 144.07024 -0.06306 19.184 0.020 19.089 0.017 19.332 0.013 1 68.89 1 72.300 1.14133 3 SDSS .. .. AeB AeB 1 -1 -1 J093616.85-000347.0 144.070240 -0.063060 15.688 0.047 14.530 0.060 11.364 0.210 8.145 0.240
J093618.41+023803.3 587727944568210015 144.07673 2.63427 21.328 0.233 20.201 0.073 23.417 0.455 1 10.01 1 12.200 0.55095 3 WiggleZ -1.06 -2.02 Aa LERG 1 1 -1 J093618.41+023803.3 144.076730 2.634270 14.975 0.035 14.900 0.072 11.894 0.000 8.432 0.000
J093620.27+075142.9 587734691427713395 144.08448 7.86194 19.394 0.090 18.678 0.029 21.147 0.086 1 0.74 0 -99.000 0.37764 4 SDSS 2.18 0.74 NA LERG 1 -1 -1 J093620.27+075142.9 144.084480 7.861940 15.257 0.039 15.174 0.099 12.471 0.000 8.705 0.462
J093625.25+065011.5 587732770501951733 144.10524 6.83653 17.608 0.027 17.024 0.007 18.954 0.016 1 1.56 0 -99.000 0.24969 5 SDSS 2.20 0.36 NA LERG 1 -1 -1 J093625.25+065011.5 144.105240 6.836530 13.957 0.026 13.726 0.038 11.786 0.000 8.595 0.000
J093628.48+020520.4 587726032769712881 144.11868 2.08902 20.526 0.172 19.580 0.070 21.990 0.257 1 3.48 1 3.000 0.62252 4 WiggleZ 7.12 9.89 Aae HERG 1 1 -1 J093628.48+020520.4 144.118680 2.089020 15.101 0.037 15.036 0.082 12.377 0.000 8.236 0.000
J093628.67+012329.2 587727942957596855 144.11949 1.39144 19.897 0.055 19.648 0.031 19.941 0.021 3 14.33 2 17.200 1.66409 4 SDSS .. .. AeB AeB 1 -1 -1 J093628.67+012329.2 144.119490 1.391440 16.573 0.087 15.772 0.151 12.318 0.509 8.764 0.000
J093628.99+043639.0 588010360144331407 144.12081 4.61083 20.465 0.238 19.902 0.077 22.443 0.338 5 94.79 1 129.900 0.62573 3 WiggleZ 3.92 6.68 Ae HERG 1 1 -1 J093628.99+043639.0 144.120810 4.610830 15.861 0.051 15.537 0.112 12.021 0.000 9.003 0.000
J093633.92+074842.1 587734691427778752 144.14134 7.81170 20.243 0.116 19.175 0.034 22.322 0.210 1 17.33 1 18.400 0.66992 3 WiggleZ -1.04 -1.00 Aa LERG 1 1 -1 J093633.92+074842.1 144.141340 7.811700 14.528 0.031 14.419 0.051 12.192 0.360 8.876 0.000
J093634.31+061416.9 587732578839757042 144.14299 6.23803 17.975 0.023 17.313 0.010 19.406 0.027 1 4.64 1 4.500 0.29691 5 SDSS 0.48 0.09 NA LERG 1 -1 -1 J093634.31+061416.9 144.142990 6.238030 14.348 0.029 14.055 0.045 12.222 0.000 8.884 0.000
J093635.43+033255.1 587728879799042234 144.14764 3.54865 15.924 0.005 15.388 0.003 16.736 0.004 1 1.14 0 -99.000 0.09459 5 SDSS 4.44 0.51 NA LERG 1 -1 -1 J093635.43+033255.1 144.147640 3.548650 13.039 0.025 12.940 0.027 11.726 0.000 8.458 0.000
J093635.95+050147.0 587732577229144759 144.14979 5.02973 20.714 0.149 19.502 0.047 22.286 0.301 1 2.46 1 4.300 0.61057 3 WiggleZ 0.78 2.41 Aa LERG 1 1 -1 J093635.95+050147.0 144.149790 5.029730 15.476 0.045 15.165 0.089 12.202 0.000 9.051 0.000
J093636.11+021501.5 587727944031404552 144.15047 2.25042 21.095 0.149 20.217 0.052 21.724 0.074 1 151.39 1 151.915 0.68882 3 WiggleZ 1.64 2.83 Aa LERG 1 1 -1 J093636.11+021501.5 144.150470 2.250420 15.537 0.045 15.247 0.096 11.854 0.000 8.781 0.000
J093639.30+033636.9 588010359070588985 144.16376 3.61027 19.244 0.026 19.332 0.020 19.427 0.014 1 49.98 1 49.020 1.06265 4 WiggleZ .. .. AeB AeB 1 1 -1 J093639.30+033636.9 144.163760 3.610270 15.608 0.046 14.417 0.053 11.600 0.260 8.734 0.497
J093645.12+050926.9 587732701785161827 144.18800 5.15749 16.317 0.009 15.853 0.004 17.192 0.005 1 30.30 1 139.200 0.13140 5 SDSS 3.72 0.55 NA LERG 1 -1 -1 J093645.12+050926.9 144.188000 5.157490 13.063 0.024 12.678 0.027 10.715 0.096 8.533 0.458
J093649.61+013722.4 587726032232907015 144.20673 1.62290 19.131 0.070 18.698 0.024 20.180 0.040 1 3.10 1 3.800 0.31400 4 SDSS 5.50 3.44 NA LERG 1 -1 -1 J093649.61+013722.4 144.206730 1.622900 15.921 0.179 16.103 0.351 11.703 0.000 8.880 0.000
J093649.78+012023.2 587727942957662290 144.20744 1.33980 18.635 0.019 18.362 0.011 18.814 0.010 1 7.26 1 7.600 2.04174 4 SDSS .. .. AeB AeB 1 -1 -1 J093649.78+012023.2 144.207440 1.339800 15.103 0.036 14.022 0.043 10.637 0.099 8.434 0.405
J093654.64+021911.3 587726033306649157 144.22768 2.31981 19.803 0.071 19.104 0.032 21.307 0.092 1 1.09 0 -99.000 0.34980 4 WiggleZ -0.88 -0.86 Aa LERG 1 1 -1 J093654.64+021911.3 144.227680 2.319810 15.834 0.051 15.624 0.120 12.230 0.000 9.151 0.000
J093655.87+034302.0 588010359070589069 144.23279 3.71724 16.371 0.016 15.772 0.004 17.372 0.007 1 2.78 1 20.400 0.16195 5 SDSS 7.41 1.28 NA LERG 1 -1 -1 J093655.87+034302.0 144.232790 3.717240 13.424 0.025 13.179 0.030 11.958 0.376 8.460 0.000
J093657.48+034146.3 588010359070589841 144.23950 3.69620 20.763 0.197 19.464 0.051 22.937 0.564 1 1.53 1 8.000 0.81924 4 WiggleZ -2.10 -3.02 Aa LERG 1 1 -1 J093657.48+034146.3 144.239500 3.696200 15.255 0.039 15.128 0.086 12.303 0.000 8.855 0.000
J093659.55+004719.6 588848900970774964 144.24814 0.78880 20.656 0.140 20.433 0.093 21.212 0.095 1 7.56 1 7.500 0.31471 4 WiggleZ 2.54 11.80 SF LERG 1 1 -1 J093659.55+004719.6 144.248140 0.788800 15.942 0.052 15.238 0.087 12.235 0.000 8.943 0.000
J093709.04+080229.3 587732772112760998 144.28767 8.04148 18.755 0.042 18.096 0.017 20.504 0.049 1 6.10 1 10.100 0.37747 5 SDSS 2.16 0.48 NA LERG 1 -1 -1 J093709.04+080229.3 144.287670 8.041480 14.648 0.033 14.432 0.055 12.261 0.486 8.952 0.000
J093709.18+014139.6 587727943494598920 144.28828 1.69434 17.978 0.036 17.188 0.012 19.585 0.037 1 2.42 1 3.400 0.36520 5 SDSS 0.53 0.13 NA LERG 1 -1 -1 J093709.18+014139.6 144.288280 1.694340 14.166 0.029 13.887 0.039 12.378 0.000 8.532 0.000
J093710.34+045004.1 587732701248291539 144.29309 4.83448 20.824 0.145 19.640 0.054 22.091 0.273 2 447.18 1 479.300 0.63266 4 WiggleZ 33.10 47.20 Ae HERG 1 0 -1 J093710.34+045004.1 144.293090 4.834480 15.946 0.056 15.486 0.119 12.207 0.447 8.847 0.000
J093711.42+061210.5 587732578839822798 144.29762 6.20294 19.174 0.047 18.501 0.020 20.723 0.066 1 3.89 1 4.600 0.37562 4 WiggleZ 1.28 1.24 Aa LERG 1 1 -1 J093711.42+061210.5 144.297620 6.202940 15.335 0.040 15.182 0.091 12.632 0.000 9.137 0.000
J093712.17+062008.2 587732703395840573 144.30072 6.33563 19.338 0.059 18.328 0.023 20.978 0.107 1 1.54 1 2.400 0.45546 4 SDSS 2.06 1.78 NA LERG 1 -1 -1 J093712.17+062008.2 144.300720 6.335630 14.735 0.033 14.492 0.059 12.285 0.000 9.027 0.000
J093715.34-002106.7 587725074457428451 144.31395 -0.35188 20.525 0.064 20.098 0.034 20.720 0.031 1 4.05 1 4.600 3.11348 5 WiggleZ .. .. AeB AeB 1 1 -1 J093715.34-002106.7 144.313950 -0.351880 16.693 0.089 15.862 0.151 11.824 0.236 8.523 0.000
J093717.70+010823.2 587726031696036160 144.32376 1.13979 19.934 0.355 19.074 0.024 21.557 0.100 1 6.09 1 6.000 0.56513 3 SDSS 0.83 0.27 NA LERG 1 -1 -1 J093717.70+010823.2 144.323760 1.139790 15.518 0.043 15.571 0.121 12.661 0.000 8.407 0.000
J093722.48+075948.9 587734691427844256 144.34368 7.99694 16.770 0.012 16.008 0.006 17.199 0.010 1 1.43 0 -99.000 0.08647 3 SDSS 8.81 2.56 NA SF 1 -1 -1 J093722.48+075948.9 144.343680 7.996940 13.670 0.026 13.348 0.032 9.757 0.052 7.078 0.120
J093723.66+021446.7 587727944031469742 144.34860 2.24633 17.575 0.013 16.989 0.007 18.926 0.013 1 1.87 0 -99.000 0.22487 5 SDSS 2.89 0.88 NA LERG 1 -1 -1 J093723.66+021446.7 144.348600 2.246330 13.961 0.027 13.654 0.035 12.349 0.379 9.264 0.000
J093726.20+014256.7 587727943494599172 144.35917 1.71575 19.784 0.091 18.907 0.028 21.685 0.125 1 7.99 1 8.400 0.49640 4 WiggleZ -1.54 -0.95 Aa LERG 1 1 -1 J093726.20+014256.7 144.359170 1.715750 15.229 0.040 15.140 0.084 12.023 0.394 8.866 0.000
J093728.39+013515.9 587726032232972498 144.36830 1.58777 19.529 0.055 18.981 0.023 20.506 0.041 1 6.00 1 4.900 0.43778 5 SDSS -0.17 -0.13 NA LERG 1 -1 -1 J093728.39+013515.9 144.368300 1.587770 15.087 0.038 14.854 0.071 12.025 0.000 8.899 0.000
J093728.72+022557.8 587726033306714587 144.36970 2.43274 19.235 0.081 18.124 0.025 20.714 0.099 1 13.73 1 14.300 0.46530 4 SDSS 1.48 1.28 NA LERG 1 -1 -1 J093728.72+022557.8 144.369700 2.432740 14.413 0.030 14.152 0.044 12.087 0.000 8.758 0.000
J093731.85+053205.4 587732702322098269 144.38274 5.53485 17.129 0.112 17.043 0.006 17.303 0.005 1 1.34 0 -99.000 0.35624 5 SDSS .. .. AeB AeB 1 -1 -1 J093731.85+053205.4 144.382740 5.534850 12.748 0.023 11.823 0.021 8.979 0.033 6.839 0.084
J093732.79+061602.8 587732578839888078 144.38664 6.26744 20.125 0.052 19.975 0.039 19.996 0.021 1 127.72 1 129.100 2.15178 4 SDSS .. .. AeB AeB 1 -1 -1 J093732.79+061602.8 144.386640 6.267440 16.070 0.061 15.242 0.095 11.916 0.327 8.665 0.000
J093733.36+054504.0 587732578303017054 144.38901 5.75113 17.764 0.019 17.152 0.008 19.043 0.019 1 1.65 0 -99.000 0.21127 5 SDSS 2.28 0.65 NA LERG 1 -1 -1 J093733.36+054504.0 144.389010 5.751130 14.412 0.029 14.196 0.047 11.797 0.000 8.662 0.000
J093735.77+013645.4 587726032232972573 144.39905 1.61262 20.182 0.111 19.170 0.030 21.423 0.104 1 1.27 0 -99.000 0.52814 4 WiggleZ 1.39 2.18 Aa LERG 1 1 -1 J093735.77+013645.4 144.399050 1.612620 15.293 0.041 15.181 0.091 11.981 0.000 8.338 0.000
J093736.57+070822.8 587734690354102817 144.40240 7.13968 20.320 0.128 19.293 0.039 21.931 0.164 1 3.04 1 3.100 0.57096 3 WiggleZ -0.08 -0.10 Aa LERG 1 1 -1 J093736.57+070822.8 144.402400 7.139680 14.982 0.042 14.847 0.080 11.870 0.438 7.906 0.000
J093739.73+015434.8 587726032769844016 144.41554 1.90968 20.490 0.132 18.960 0.056 21.675 0.273 1 1.70 0 -99.000 0.66027 3 WiggleZ 0.48 0.75 Aa LERG 1 1 -1 J093739.73+015434.8 144.415540 1.909680 15.075 0.035 15.161 0.084 12.492 0.000 9.012 0.000
J093742.84+002224.5 588848900433969556 144.42852 0.37350 19.711 0.093 18.581 0.022 21.186 0.103 1 6.85 1 6.500 0.56036 4 SDSS 0.69 0.27 NA LERG 1 -1 -1 J093742.84+002224.5 144.428520 0.373500 14.937 0.034 14.862 0.073 12.701 0.000 8.784 0.000
J093744.03+073239.7 587734690890973721 144.43349 7.54439 21.323 0.221 19.932 0.052 21.979 0.124 1 2.05 0 -99.000 0.72307 3 WiggleZ 0.74 1.29 Aa LERG 1 1 -1 J093744.03+073239.7 144.433490 7.544390 15.483 0.043 15.467 0.118 12.078 0.359 8.673 0.000
J093745.96+005658.1 587725076068106290 144.44154 0.94948 16.325 0.005 15.868 0.004 16.769 0.004 1 3.89 1 4.300 0.09096 3 SDSS 39.10 6.22 NA SF 1 -1 -1 J093745.96+005658.1 144.441540 0.949480 12.970 0.024 12.406 0.025 8.528 0.026 5.871 0.052
J093750.33+015908.2 587726032769843428 144.45971 1.98564 18.657 0.075 17.994 0.020 20.360 0.067 1 3.39 1 4.400 0.39716 5 SDSS 2.68 1.41 NA LERG 1 -1 -1 J093750.33+015908.2 144.459710 1.985640 14.687 0.031 14.580 0.059 12.483 0.000 8.582 0.000
J093752.42+040802.0 588010359607591207 144.46845 4.13389 19.075 0.059 18.264 0.018 20.749 0.075 1 0.79 0 -99.000 0.39476 5 SDSS -0.20 -0.05 NA LERG 1 -1 -1 J093752.42+040802.0 144.468450 4.133890 14.996 0.036 14.745 0.065 12.425 0.000 9.075 0.000
J093753.06+013347.7 587726032232972855 144.47109 1.56326 19.438 0.107 18.660 0.027 21.048 0.104 4 14.56 1 16.600 0.43709 4 WiggleZ -1.68 -0.94 Aa LERG 1 1 -1 J093753.06+013347.7 144.471090 1.563260 15.096 0.037 14.819 0.066 12.240 0.000 8.756 0.000
J093753.52+073340.7 587734690891039064 144.47301 7.56132 20.128 0.103 19.430 0.052 20.917 0.074 1 8.44 1 11.300 0.39554 4 WiggleZ 1.87 2.65 SF LERG 1 1 -1 J093753.52+073340.7 144.473010 7.561320 16.374 0.071 15.830 0.153 11.751 0.000 8.981 0.000
J093754.41+063913.0 587732579376824400 144.47672 6.65361 14.972 0.007 14.376 0.003 15.639 0.004 1 2.93 1 4.200 0.07216 4 SDSS 52.50 12.20 NA HERG 1 -1 -1 J093754.41+063913.0 144.476720 6.653610 12.496 0.023 12.395 0.024 9.423 0.041 6.772 0.091
J093756.23+013701.7 587726032233037838 144.48433 1.61715 16.381 0.011 15.788 0.004 17.460 0.007 1 6.94 2 13.000 0.13942 5 SDSS 0.61 0.15 NA LERG 1 -1 -1 J093756.23+013701.7 144.484330 1.617150 13.186 0.025 13.023 0.028 11.955 0.321 8.669 0.000
J093759.10+035142.8 587728880336109833 144.49626 3.86190 18.640 0.046 17.884 0.015 20.166 0.044 1 19.17 1 19.800 0.34841 5 SDSS 1.12 0.29 NA LERG 1 -1 -1 J093759.10+035142.8 144.496260 3.861900 14.769 0.033 14.554 0.060 12.449 0.000 8.796 0.000
J093811.01+041915.8 587728880872980782 144.54587 4.32106 19.911 0.111 18.800 0.026 21.896 0.171 1 0.94 0 -99.000 0.45105 3 WiggleZ -1.28 -0.93 Aa LERG 1 1 -1 J093811.01+041915.8 144.545870 4.321060 14.713 0.033 14.700 0.067 12.247 0.000 8.814 0.477
J093818.39+040538.9 588010359607656603 144.57665 4.09414 14.787 0.010 14.020 0.002 15.568 0.004 1 6.30 1 11.700 0.02299 5 SDSS 11.60 1.25 NA SF 1 -1 -1 J093818.39+040538.9 144.576650 4.094140 11.008 0.022 10.767 0.019 6.892 0.016 4.917 0.032
J093818.55+005826.7 587727942420922965 144.57729 0.97409 20.308 0.095 19.488 0.045 22.149 0.222 1 0.92 1 2.200 0.49286 4 WiggleZ 21.70 25.90 Ae HERG 1 1 -1 J093818.55+005826.7 144.577290 0.974090 15.598 0.045 15.409 0.110 12.142 0.000 8.996 0.000
J093827.57-005219.8 588848898823422228 144.61490 -0.87219 17.837 0.024 17.139 0.009 19.220 0.024 1 1.63 0 -99.000 0.27136 5 SDSS 3.49 1.20 NA LERG 1 -1 -1 J093827.57-005219.8 144.614900 -0.872190 14.143 0.027 13.883 0.039 12.357 0.369 8.942 0.000
J093828.31+054214.9 587732702322229517 144.61798 5.70415 18.837 0.046 18.043 0.014 20.364 0.050 2 40.50 1 48.900 0.35469 5 SDSS 2.64 1.56 NA LERG 1 -1 -1 J093828.31+054214.9 144.617980 5.704150 14.635 0.031 14.352 0.053 12.599 0.000 8.631 0.000
J093828.39+015621.3 587726032769974596 144.61833 1.93927 20.437 0.135 19.685 0.040 21.986 0.137 1 1.83 1 3.600 0.43752 4 WiggleZ 22.40 43.20 Ae HERG 1 1 -1 J093828.39+015621.3 144.618330 1.939270 15.910 0.058 15.703 0.141 11.882 0.298 8.212 0.330
J093834.73+062250.9 587732703395971795 144.64472 6.38082 19.681 0.082 18.834 0.024 21.364 0.095 1 6.27 1 8.000 0.45497 5 SDSS -1.04 -0.44 NA LERG 1 -1 -1 J093834.73+062250.9 144.644720 6.380820 15.058 0.036 14.907 0.074 11.897 0.000 8.807 0.000
J093834.85+041932.9 587728880873046172 144.64521 4.32583 17.475 0.010 16.710 0.007 18.149 0.010 1 0.78 0 -99.000 0.16317 3 SDSS 5.98 1.67 NA SF 1 -1 -1 J093834.85+041932.9 144.645210 4.325830 13.896 0.027 13.388 0.031 9.552 0.043 7.243 0.112
J093837.24+010932.0 587726031696232983 144.65518 1.15891 20.399 0.131 19.201 0.043 21.955 0.228 1 1.27 0 -99.000 0.52811 3 WiggleZ -0.70 -0.70 Aa LERG 1 1 -1 J093837.24+010932.0 144.655180 1.158910 15.392 0.044 15.240 0.097 12.591 0.000 8.777 0.000
J093837.25+000439.4 587725074994430185 144.65522 0.07764 19.020 0.020 18.784 0.014 19.334 0.013 1 4.17 1 4.500 1.49135 4 SDSS .. .. AeB AeB 1 -1 -1 J093837.25+000439.4 144.655220 0.077640 15.446 0.042 14.230 0.046 11.451 0.242 8.189 0.000
J093838.86+042327.2 587728880873046500 144.66192 4.39090 20.554 0.103 19.439 0.036 22.123 0.176 2 40.62 1 46.800 0.47380 4 WiggleZ 6.06 6.34 Aae HERG 1 1 -1 J093838.86+042327.2 144.661920 4.390900 15.744 0.047 15.609 0.112 12.720 0.000 9.167 0.000
J093844.16+023026.0 587726033306845679 144.68402 2.50722 21.146 0.242 19.652 0.049 22.335 0.207 1 4.48 1 3.500 0.62710 4 WiggleZ -1.12 -0.87 Aa LERG 1 1 -1 J093844.16+023026.0 144.684020 2.507220 15.384 0.042 15.425 0.108 11.811 0.000 8.589 0.000
J093846.25+025138.9 587726033843716288 144.69273 2.86081 19.700 0.265 19.222 0.024 20.333 0.028 1 21.37 1 21.400 0.56569 4 WiggleZ -1.08 -1.06 Aa LERG 1 1 -1 J093846.25+025138.9 144.692730 2.860810 14.536 0.029 14.299 0.044 12.052 0.000 8.995 0.000
J093853.33+002635.0 587725075531366697 144.72225 0.44307 18.905 0.072 18.297 0.021 20.480 0.061 1 6.35 1 12.100 0.35759 4 WiggleZ 3.36 2.76 Aa LERG 1 1 -1 J093853.33+002635.0 144.722250 0.443070 15.002 0.035 14.615 0.061 12.339 0.000 8.952 0.000
J093853.70+001933.0 588848900434100435 144.72379 0.32585 16.684 0.017 16.211 0.005 17.743 0.009 1 8.33 1 8.200 0.12233 5 SDSS 4.27 0.93 NA LERG 1 -1 -1 J093853.70+001933.0 144.723790 0.325850 13.722 0.026 13.541 0.034 12.110 0.421 8.738 0.433
J093858.36+063830.3 587732579376890151 144.74320 6.64175 19.419 0.066 18.874 0.020 21.147 0.073 1 1.12 0 -99.000 0.36243 3 WiggleZ -0.36 -0.62 Aa LERG 1 1 -1 J093858.36+063830.3 144.743200 6.641750 15.269 0.038 15.068 0.084 11.723 0.000 8.911 0.000
J093858.54+071316.2 587734862142374284 144.74394 7.22117 19.982 0.117 19.091 0.031 21.358 0.100 1 1.91 0 -99.000 0.39746 4 WiggleZ 0.13 0.20 Aa LERG 1 1 -1 J093858.54+071316.2 144.743940 7.221170 15.614 0.047 15.569 0.133 12.309 0.000 8.619 0.000
J093859.18+065719.5 587732770502279188 144.74662 6.95544 12.721 0.005 12.447 0.002 13.547 0.002 1 3.79 1 9.700 0.01658 5 SDSS 10.70 0.90 NA SF 1 -1 -1 J093859.18+065719.5 144.746620 6.955440 10.964 0.023 10.909 0.021 7.492 0.017 5.148 0.030
J093901.21+024046.7 587727944568537575 144.75507 2.67966 20.066 0.102 18.924 0.033 21.590 0.133 1 3.05 1 5.700 0.50619 3 WiggleZ -1.85 -1.54 Aa LERG 1 1 -1 J093901.21+024046.7 144.755070 2.679660 15.257 0.039 15.018 0.079 12.222 0.000 8.763 0.000
J093901.51+073128.3 587734862679245639 144.75631 7.52453 20.884 0.267 19.906 0.057 22.911 0.319 1 2.37 0 -99.000 0.56978 3 WiggleZ 1.33 2.88 Aa LERG 1 1 -1 J093901.51+073128.3 144.756310 7.524530 15.861 0.053 16.119 0.196 12.620 0.000 8.815 0.000
J093902.11-002552.0 588848899360358940 144.75881 -0.43112 20.172 0.092 19.059 0.028 21.821 0.164 1 2.11 1 3.543 0.54173 4 WiggleZ 1.84 2.63 Aa LERG 1 1 -1 J093902.11-002552.0 144.758810 -0.431120 15.070 0.036 14.897 0.072 12.436 0.000 9.037 0.000
J093902.55+010155.9 587727942421053770 144.76066 1.03220 19.396 0.150 18.791 0.026 21.592 0.154 1 1.64 0 -99.000 0.42846 4 WiggleZ 0.36 0.23 Aa LERG 1 1 -1 J093902.55+010155.9 144.760660 1.032200 14.928 0.036 14.710 0.065 12.381 0.000 8.779 0.000
J093902.79+032309.1 588010358533980449 144.76164 3.38587 19.612 0.049 18.767 0.018 21.264 0.083 1 0.85 1 2.500 0.43784 5 SDSS 1.81 0.42 NA LERG 1 -1 -1 J093902.79+032309.1 144.761640 3.385870 14.988 0.035 14.899 0.074 12.429 0.456 8.935 0.000
J093903.80+021118.5 587727944031666395 144.76584 2.18849 20.038 0.368 19.351 0.034 21.558 0.096 1 1.98 1 3.000 0.57966 4 WiggleZ -1.11 -1.65 Aa LERG 1 1 -1 J093903.80+021118.5 144.765840 2.188490 14.668 0.032 14.612 0.063 12.295 0.000 8.358 0.000
J093903.84+014139.1 587726032233103599 144.76603 1.69421 19.046 0.059 18.400 0.018 20.735 0.062 1 16.55 1 17.700 0.38477 4 WiggleZ -2.69 -1.51 Aa LERG 1 1 -1 J093903.84+014139.1 144.766030 1.694210 14.953 0.034 14.682 0.061 12.203 0.350 9.096 0.000
J093904.07+034207.2 588010359070851233 144.76697 3.70202 17.942 0.012 17.383 0.007 18.758 0.011 1 1.32 0 -99.000 0.12702 5 SDSS 95.00 45.60 NA HERG 1 -1 -1 J093904.07+034207.2 144.766970 3.702020 13.992 0.027 12.894 0.027 9.610 0.043 6.745 0.103
J093909.82+032602.6 587728879799304399 144.79094 3.43406 19.871 0.036 19.842 0.026 19.894 0.017 1 57.64 1 58.500 2.63864 5 SDSS .. .. AeB AeB 1 -1 -1 J093909.82+032602.6 144.790940 3.434060 16.559 0.086 15.721 0.137 12.042 0.000 8.582 0.000
J093912.15+034616.3 588010359070851131 144.80063 3.77120 16.197 0.317 15.635 0.004 16.996 0.006 1 3.48 1 2.900 0.10579 5 SDSS 9.36 1.25 NA LERG 1 -1 -1 J093912.15+034616.3 144.800630 3.771200 13.203 0.026 13.090 0.031 11.818 0.273 9.017 0.000
J093916.30+044637.0 587728881409982669 144.81795 4.77696 16.454 0.006 16.152 0.005 16.939 0.005 1 1.34 0 -99.000 0.14359 3 SDSS 12.40 3.46 NA SF 1 -1 -1 J093916.30+044637.0 144.817950 4.776960 13.721 0.027 13.286 0.032 9.074 0.034 7.320 0.163
J093922.19+001320.5 588848900434166074 144.84246 0.22236 18.493 0.044 17.798 0.015 20.036 0.050 1 1.79 1 11.000 0.34049 5 SDSS 0.37 0.08 NA LERG 1 -1 -1 J093922.19+001320.5 144.842460 0.222360 14.725 0.032 14.483 0.054 12.619 0.000 8.507 0.000
J093925.92+011707.1 587727942957924432 144.85800 1.28533 19.011 0.027 18.868 0.018 18.955 0.011 1 60.25 1 61.000 0.64607 4 SDSS .. .. AeB AeB 1 -1 -1 J093925.92+011707.1 144.858000 1.285330 15.172 0.036 14.415 0.048 11.843 0.224 8.549 0.000
